0.0021591796875,0.54573828125,-0.003,-0.001,0.031,0.088,-2.728,-0.00183282074585871,0.159819613217808,0.211235724716826
0.0020146484375,0.5584169921875,-0.001,-0.001,-0.001,0.02,-2.196,0.00792603415348148,0.160316644036598,0.204778904610187
0.01095703125,0.481287109375,0.009,0.047,-0.451,0.064,-2.888,0.0529002655355671,0.150638252877114,0.182641128228689
0.016298828125,0.42766796875,-0.006,0.045,-0.622,0.04,-3.236,0.0822295064287346,0.139627214065775,0.171951372576614
0.0173095703125,0.38173046875,-0.002,-0.017,-0.577,0.064,-2.748,0.0949819434489036,0.144709031199266,0.165286699198891
0.0174541015625,0.3501376953125,0.001,-0.007,-0.417,0.04,-3.28,0.0813622878054607,0.152177528065943,0.17324489578694
0.00187109375,0.2564296875,0.004,-0.08,-0.169,0.108,-4.852,0.0755014755245894,0.160804781133009,0.179294448058122
-0.0366494140625,0.250400390625,-0.001,-0.185,0.02,0.04,-4.944,0.0927485654073752,0.156913802848412,0.174378001121725
-0.0666611328125,0.1974267578125,-0.001,-0.01,-0.321,0.064,-5.988,0.101798283186744,0.149625746311889,0.178388842765779
-0.0720029296875,0.15359375,0.001,-0.095,-0.245,0.02,-6.172,0.125797016194861,0.148156902601937,0.172309865821057
-0.0916201171875,0.12930859375,0.002,-0.069,0.006,0.076,-6.516,0.0854898257696208,0.153042059850562,0.183919918480411
-0.1149912109375,0.1291025390625,0.002,-0.01,-0.001,0.12,-6.704,0.0688288333145119,0.153458605051982,0.187169116014235
-0.1597294921875,0.125990234375,-0.002,-0.222,-0.039,0.076,-7.396,0.141250130634863,0.140016730494778,0.172464557809447
-0.17184765625,0.12224609375,0.009,-0.259,-0.088,0.04,-7.652,0.162477318519909,0.133758217206227,0.164779176950986
-0.2139873046875,0.101279296875,-0.001,-0.249,-0.175,0.04,-8.16,0.179744926109327,0.123888399087558,0.162893215203828
-0.2356337890625,0.0813447265625,-0.001,-0.248,-0.253,0.052,-8.16,0.19301706455385,0.115935145015022,0.161573697445838
-0.26435546875,0.0352529296875,-0.001,-0.115,-0.288,0.064,-9.408,0.173309986835219,0.115920182718577,0.176200941837579
-0.26767578125,0.014078125,-0.001,-0.009,-0.263,0.076,-9.2,0.145225465716532,0.124297077494484,0.183012820237157
-0.26767578125,-0.02409765625,-0.001,-0.007,-0.254,0.008,-9.524,0.156402934617525,0.119105205397684,0.183900217038756
-0.2673876953125,-0.1008798828125,-0.001,-0.001,-0.33,0.04,-9.64,0.169802185280201,0.113901778710306,0.18796645420268
-0.2526611328125,-0.1995966796875,-0.001,0.1,-0.194,0.064,-8.76,0.135475057167353,0.129632970561655,0.184877482755797
-0.24386328125,-0.2114228515625,-0.001,0.144,-0.151,0.076,-8.508,0.118262285958612,0.135709266359358,0.179525778891802
